DaysPassed,TotalPopulation,TotalBabies,DeathsAge,DeathsPredator,DeathsStarved,TotalDeaths,FoodTime,BridgesTime,HousesTime,ProcreationTime,AverageFoodTime,AverageBridgesTime,AverageHouseTime,AverageProcreationTime
1199,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1200,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1201,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1202,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1203,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1204,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1205,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1206,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1207,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1208,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1209,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1210,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1211,2579,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1212,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1213,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1214,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1215,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1216,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1217,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1218,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1219,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1220,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1221,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1222,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1223,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1224,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1225,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1226,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1227,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1228,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1229,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1230,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1231,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1232,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1233,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1234,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1235,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1236,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1237,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1238,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1239,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1240,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1241,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1242,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1243,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1244,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1245,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1246,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1247,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1248,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1249,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1250,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1251,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1252,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1253,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1254,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1255,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1256,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1257,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1258,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1259,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1260,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1261,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1262,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1263,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1264,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1265,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1266,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1267,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1268,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1269,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1270,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1271,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1272,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1273,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1274,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1275,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1276,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1277,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1278,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1279,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1280,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1281,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1282,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1283,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1284,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1285,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1286,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1287,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1288,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1289,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1290,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1291,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1292,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1293,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1294,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1295,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1296,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1297,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1298,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1299,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1300,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1301,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1302,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1303,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1304,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1305,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1306,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1307,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1308,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1309,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1310,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1311,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1312,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1313,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1314,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1315,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1316,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1317,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1318,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1319,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1320,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1321,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1322,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1323,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1324,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1325,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1326,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1327,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1328,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1329,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1330,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1331,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1332,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1333,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1334,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1335,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1336,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1337,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1338,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1339,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1340,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1341,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1342,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1343,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1344,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1345,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1346,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1347,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1348,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1349,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1350,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1351,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1352,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1353,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1354,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1355,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1356,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1357,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1358,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1359,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1360,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1361,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1362,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1363,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1364,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1365,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1366,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1367,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1368,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1369,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1370,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1371,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1372,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1373,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1374,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1375,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1376,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1377,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1378,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1379,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1380,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1381,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1382,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1383,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1384,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1385,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1386,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1387,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1388,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1389,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1390,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1391,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1392,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1393,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1394,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1395,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1396,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1397,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1398,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1399,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1400,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1401,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1402,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1403,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1404,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1405,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1406,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1407,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1408,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1409,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1410,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1411,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1412,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1413,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1414,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1415,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1416,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1417,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1418,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1419,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1420,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1421,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1422,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1423,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1424,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1425,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1426,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1427,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1428,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1429,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1430,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1431,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1432,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1433,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
